sample_id,source,is_synthetic,synthetic_type,doc_id,section,category,title,published_at,text,topic,stance,sentiment,topic_id,stance_id,sentiment_id,date,year,is_boilerplate_candidate
manual_001163,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Продолжается увеличение кредитных и депозитных ставок.,Monetary conditions,Backward-looking,Neutral,2,1,2,2022-02-11,2022,False
manual_001164,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Вместе с тем рост номинальных процентных ставок пока не обеспечил достаточного увеличения склонности к сбережению и не привел к более сбалансированной динамике кредитования.,Monetary conditions,Backward-looking,Neutral,2,1,2,2022-02-11,2022,False
manual_001165,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Приток средств на срочные рублевые депозиты происходит умеренным темпом.,Monetary conditions,Backward-looking,Neutral,2,1,2,2022-02-11,2022,False
manual_001166,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Одновременно с этим сохраняется высокая активность на рынке как розничного, так и корпоративного кредитования.",Credit,Backward-looking,Hawkish,3,1,0,2022-02-11,2022,False
manual_001167,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Проводимая Банком России денежно-кредитная политика ускорит формирование жестких денежно-кредитных условий, необходимых для возвращения инфляции к цели и ограничения воздействия текущей высокой инфляции на долгосрочные процентные ставки.",Interest rate,Forward-looking,Hawkish,1,0,0,2022-02-11,2022,False
manual_001168,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Это укрепит тенденцию к повышению привлекательности депозитов для населения, защитит покупательную способность сбережений, обеспечит сбалансированный рост кредитования и экономики в целом.",Monetary conditions,Forward-looking,Confidence-building,2,0,4,2022-02-11,2022,False
manual_001169,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Экономическая активность.,Other,Other,Other,11,2,5,2022-02-11,2022,True
manual_001170,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"По оценкам Банка России, в IV квартале 2021 года российская экономика заметно отклонилась вверх от траектории сбалансированного роста.",Economic activity,Backward-looking,Hawkish,5,1,0,2022-02-11,2022,False
manual_001171,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Ускоренный рост кредитования, рост реальных заработных плат и невысокая склонность домашних хозяйств к сбережению, обусловленная повышенными инфляционными ожиданиями, поддерживают рост потребительской активности, особенно на рынках непродовольственных товаров.",Credit,Backward-looking,Hawkish,3,1,0,2022-02-11,2022,False
manual_001172,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Растущий внутренний и внешний спрос и высокие корпоративные прибыли оказывают поддержку инвестиционной активности.,Economic activity,Backward-looking,Hawkish,5,1,0,2022-02-11,2022,False
manual_001173,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Ограничения со стороны предложения в российской экономике связаны не только с такими временными проблемами, как перебои в производственных и логистических цепочках, но также и с более устойчивыми факторами.",Economic activity,Backward-looking,Hawkish,5,1,0,2022-02-11,2022,False
manual_001174,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Это в первую очередь касается рынка труда.,Labor market,Backward-looking,Neutral,6,1,2,2022-02-11,2022,False
manual_001175,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Спрос на рабочую силу продолжает расти по широкому кругу отраслей.,Labor market,Backward-looking,Hawkish,6,1,0,2022-02-11,2022,False
manual_001176,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"При этом во многих секторах наблюдается ее дефицит, несмотря на приток иностранной рабочей силы.",Labor market,Backward-looking,Hawkish,6,1,0,2022-02-11,2022,False
manual_001177,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Уровень безработицы находится на историческом минимуме, а число вакансий — на исторических максимумах.",Labor market,Backward-looking,Hawkish,6,1,0,2022-02-11,2022,False
manual_001178,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Ситуация на рынке труда указывает на то, что в дальнейшем увеличение устойчивых темпов роста российской экономики будет прежде всего определяться темпами роста производительности труда.",Labor market,Forward-looking,Neutral,6,0,2,2022-02-11,2022,False
manual_001179,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Согласно обновленному базовому прогнозу, рост ВВП в 2022 году составит 2,0–3,0%.",Economic activity,Forward-looking,Neutral,5,0,2,2022-02-11,2022,False
manual_001180,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"В 2023 году российская экономика, по прогнозу Банка России, вырастет на 1,5–2,5%, в 2024 году — на 2,0–3,0%.",Economic activity,Forward-looking,Neutral,5,0,2,2022-02-11,2022,False
manual_001181,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Это предполагает, что российская экономика вернется на траекторию сбалансированного роста к концу 2023 года и далее будет развиваться темпом, соответствующим ее потенциалу.",Economic activity,Forward-looking,Confidence-building,5,0,4,2022-02-11,2022,False
manual_001182,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Инфляционные риски.,Other,Other,Other,11,2,5,2022-02-11,2022,True
manual_001183,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Баланс рисков еще более сместился в сторону проинфляционных.,Inflation,Forward-looking,Risk-highlighting,0,0,3,2022-02-11,2022,False
manual_001184,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Действие проинфляционных факторов может быть усилено повышенными инфляционными ожиданиями и сопутствующими вторичными эффектами.,Expectations,Forward-looking,Risk-highlighting,4,0,3,2022-02-11,2022,False
manual_001185,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Замедлению инфляции могут препятствовать более медленная, чем ожидается в базовом сценарии, нормализация производственных и логистических цепочек, дефицит трудовых ресурсов, а также структурные изменения на рынке труда в результате влияния пандемии.",Inflation,Forward-looking,Risk-highlighting,0,0,3,2022-02-11,2022,False
manual_001186,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Усиление дефицита трудовых ресурсов может привести к отставанию темпов роста производительности труда от роста заработной платы.,Labor market,Forward-looking,Risk-highlighting,6,0,3,2022-02-11,2022,False
manual_001187,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Вследствие активного роста спроса в мировой экономике проинфляционные риски со стороны ценовой конъюнктуры мировых товарных рынков еще возросли.,External conditions,Forward-looking,Risk-highlighting,7,0,3,2022-02-11,2022,False
manual_001188,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Это в первую очередь касается рынков энергоносителей и продовольствия.,External conditions,Backward-looking,Hawkish,7,1,0,2022-02-11,2022,False
manual_001189,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Усилились краткосрочные проинфляционные риски, связанные с волатильностью на глобальных финансовых рынках, в том числе под влиянием различных геополитических событий, что может отражаться на курсовых и инфляционных ожиданиях.",External conditions,Forward-looking,Risk-highlighting,7,0,3,2022-02-11,2022,False
manual_001190,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Из-за дальнейшего усиления инфляционного давления в мировой экономике ускоряется нормализация денежно-кредитной политики центральными банками развитых стран.,External conditions,Backward-looking,Hawkish,7,1,0,2022-02-11,2022,False
manual_001191,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Это может стать дополнительным фактором роста волатильности на мировых финансовых рынках, особенно в странах с формирующимися рынками.",External conditions,Forward-looking,Risk-highlighting,7,0,3,2022-02-11,2022,False
manual_001192,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Дезинфляционные риски для базового сценария остаются умеренными и в основном связаны со скоростью и масштабом подстройки предложения к растущему спросу.,Inflation,Forward-looking,Risk-highlighting,0,0,3,2022-02-11,2022,False
manual_001193,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Понижательное давление на цены может оказать более быстрая, чем ожидается в базовом сценарии, нормализация производственных и логистических цепочек в российской и мировой экономике.",Inflation,Forward-looking,Risk-highlighting,0,0,3,2022-02-11,2022,False
manual_001194,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Открытие границ по мере снятия ограничительных мер может восстановить потребление зарубежных услуг.,External conditions,Forward-looking,Neutral,7,0,2,2022-02-11,2022,False
manual_001195,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,На среднесрочную динамику инфляции значимо влияет бюджетная политика.,Fiscal policy,Forward-looking,Neutral,8,0,2,2022-02-11,2022,False
manual_001196,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"В базовом сценарии Банк России исходит из заложенной в Основных направлениях бюджетной, налоговой и таможенно-тарифной политики траектории нормализации бюджетной политики, предполагающей возвращение к параметрам бюджетного правила в 2022 году.",Fiscal policy,Forward-looking,Neutral,8,0,2,2022-02-11,2022,False
manual_001197,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Банк России также учитывает в прогнозе принятые Правительством Российской Федерации решения об инвестировании ликвидной части Фонда национального благосостояния.,Fiscal policy,Forward-looking,Neutral,8,0,2,2022-02-11,2022,False
manual_001198,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,При развитии ситуации в соответствии с базовым прогнозом Банк России допускает возможность дальнейшего повышения ключевой ставки на ближайших заседаниях.,Interest rate,Forward-looking,Hawkish,1,0,0,2022-02-11,2022,False
manual_001199,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Решения по ключевой ставке будут приниматься с учетом фактической и ожидаемой динамики инфляции относительно цели, развития экономики на прогнозном горизонте, а также оценки рисков со стороны внутренних и внешних условий и реакции на них финансовых рынков.",Interest rate,Forward-looking,Neutral,1,0,2,2022-02-11,2022,False
manual_001200,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,По итогам заседания Совета директоров по ключевой ставке 11 февраля 2022 года Банк России опубликовал среднесрочный прогноз.,Other,Other,Other,11,2,5,2022-02-11,2022,False
manual_001201,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,"Следующее заседание Совета директоров Банка России, на котором будет рассматриваться вопрос об уровне ключевой ставки, запланировано на 18 марта 2022 года.",Other,Other,Other,11,2,5,2022-02-11,2022,False
manual_001202,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Время публикации пресс-релиза о решении Совета директоров Банка России — 13:30 по московскому времени.,Other,Other,Other,11,2,5,2022-02-11,2022,True
manual_001203,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,Заявление Председателя Банка России Эльвиры Набиуллиной по итогам заседания Совета директоров Банка России 11 февраля 2022 года.,Other,Other,Other,11,2,5,2022-02-11,2022,True
manual_001204,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,При использовании материала ссылка на Пресс-службу Банка России обязательна.,Other,Other,Other,11,2,5,2022-02-11,2022,True
manual_001205,manual,False,,cb6cb489db375b5cb6e7686d14f6b18b69c5d3a3,mp_decisions,press_release,"Банк России принял решение повысить ключевую ставку на 100 б.п., до 9,50% годовых",11 февраля 2022 г,11.02.2022 00:00:00,Other,Other,Other,11,2,5,2022-02-11,2022,True
manual_001206,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Совет директоров Банка России 10 февраля 2023 года принял решение сохранить ключевую ставку на уровне 7,50% годовых.",Interest rate,Backward-looking,Neutral,1,1,2,2023-02-10,2023,False
manual_001207,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Текущие темпы прироста цен возрастают, оставаясь умеренными в части устойчивых компонентов.",Inflation,Backward-looking,Hawkish,0,1,0,2023-02-10,2023,False
manual_001208,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Инфляционные ожидания населения и бизнеса снизились, но сохраняются на повышенном уровне.",Expectations,Backward-looking,Hawkish,4,1,0,2023-02-10,2023,False
manual_001209,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,Динамика экономической активности складывается лучше октябрьского прогноза Банка России.,Economic activity,Backward-looking,Neutral,5,1,2,2023-02-10,2023,False
manual_001210,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Хотя население по-прежнему проявляет осторожность в потребительском поведении, появляются признаки восстановления потребительской активности.",Economic activity,Backward-looking,Hawkish,5,1,0,2023-02-10,2023,False
manual_001211,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Ускорение исполнения бюджетных расходов, ухудшение условий внешней торговли и состояние рынка труда усиливают проинфляционные риски.",Fiscal policy,Backward-looking,Hawkish,8,1,0,2023-02-10,2023,False
manual_001212,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Банк России будет принимать дальнейшие решения по ключевой ставке с учетом фактической и ожидаемой динамики инфляции относительно цели, процесса структурной перестройки экономики, а также оценивая риски со стороны внутренних и внешних условий и реакции на них финансовых рынков.",Interest rate,Forward-looking,Neutral,1,0,2,2023-02-10,2023,False
manual_001213,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,При усилении проинфляционных рисков Банк России будет оценивать целесообразность повышения ключевой ставки на ближайших заседаниях.,Interest rate,Forward-looking,Hawkish,1,0,0,2023-02-10,2023,False
manual_001214,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"По прогнозу Банка России, с учетом проводимой денежно-кредитной политики годовая инфляция составит 5,0–7,0% в 2023 году и вернется к 4% в 2024 году.",Inflation,Forward-looking,Dovish,0,0,1,2023-02-10,2023,False
manual_001215,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,Динамика инфляции.,Other,Other,Other,11,2,5,2023-02-10,2023,True
manual_001216,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"По оценке на 6 февраля, годовая инфляция составила 11,8% после 11,9% в декабре 2022 года.",Inflation,Backward-looking,Hawkish,0,1,0,2023-02-10,2023,False
manual_001217,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Текущие темпы прироста цен возрастают, ускорившись с начала 2023 года.",Inflation,Backward-looking,Hawkish,0,1,0,2023-02-10,2023,False
manual_001218,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Увеличение инфляционного давления отчасти происходит за счет волатильных компонентов, в особенности цен на плодоовощную продукцию, и произошедшего в конце 2022 года ослабления рубля.",Inflation,Backward-looking,Hawkish,0,1,0,2023-02-10,2023,False
manual_001219,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,В то же время в части устойчивых компонентов текущие темпы прироста цен остаются умеренными.,Inflation,Backward-looking,Dovish,0,1,1,2023-02-10,2023,False
manual_001220,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Инфляционные ожидания населения и ценовые ожидания предприятий снизились, но сохраняются на повышенном уровне.",Expectations,Backward-looking,Hawkish,4,1,0,2023-02-10,2023,False
manual_001221,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,При этом в январе ценовые ожидания предприятий продемонстрировали снижение впервые после нескольких месяцев роста.,Expectations,Backward-looking,Dovish,4,1,1,2023-02-10,2023,False
manual_001222,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Инфляционные ожидания профессиональных аналитиков на 2023 год несколько повысились, но на среднесрочную перспективу заякорены вблизи 4%.",Expectations,Forward-looking,Neutral,4,0,2,2023-02-10,2023,False
manual_001223,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"По прогнозу Банка России, в ближайшие месяцы показатель годовой инфляции временно опустится ниже 4% под влиянием эффекта высокой базы прошлого года.",Inflation,Forward-looking,Dovish,0,0,1,2023-02-10,2023,False
manual_001224,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,В то же время устойчивое инфляционное давление будет постепенно увеличиваться с умеренно низких значений.,Inflation,Forward-looking,Hawkish,0,0,0,2023-02-10,2023,False
manual_001225,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"В базовом сценарии с учетом проводимой денежно-кредитной политики годовая инфляция составит 5,0–7,0% в 2023 году, вернется к 4% в 2024 году и будет находиться вблизи 4% в дальнейшем.",Inflation,Forward-looking,Dovish,0,0,1,2023-02-10,2023,False
manual_001226,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,Денежно-кредитные условия оставались в целом нейтральными.,Monetary conditions,Backward-looking,Neutral,2,1,2,2023-02-10,2023,False
manual_001227,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"С момента предыдущего заседания Совета директоров Банка России по ключевой ставке доходности ОФЗ повысились, наклон кривой ОФЗ увеличился.",Monetary conditions,Backward-looking,Neutral,2,1,2,2023-02-10,2023,False
manual_001228,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,Это во многом отражает увеличение программы государственных заимствований.,Fiscal policy,Backward-looking,Neutral,8,1,2,2023-02-10,2023,False
manual_001229,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,В то же время кредитные и депозитные ставки существенно не изменились.,Monetary conditions,Backward-looking,Neutral,2,1,2,2023-02-10,2023,False
manual_001230,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Кредитная активность в целом оставалась высокой, особенно в ипотечном и корпоративном сегменте.",Credit,Backward-looking,Hawkish,3,1,0,2023-02-10,2023,False
manual_001231,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,Увеличились средства населения и организаций на текущих счетах и депозитах в банках.,Monetary conditions,Backward-looking,Neutral,2,1,2,2023-02-10,2023,False
manual_001232,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,При этом в конце 2022 года весомый вклад в рост текущих счетов вносило увеличение бюджетных расходов.,Fiscal policy,Backward-looking,Neutral,8,1,2,2023-02-10,2023,False
manual_001233,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"В целом, несмотря на повышенные инфляционные ожидания и некоторое улучшение потребительских настроений, население по-прежнему проявляет осторожность в потребительском поведении.",Expectations,Backward-looking,Neutral,4,1,2,2023-02-10,2023,False
manual_001234,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,Это отражается в высокой склонности к сбережению и повышенной доле ликвидных активов (текущих счетов и наличных рублей) в общей структуре сбережений.,Monetary conditions,Backward-looking,Dovish,2,1,1,2023-02-10,2023,False
manual_001235,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,Экономическая активность.,Other,Other,Other,11,2,5,2023-02-10,2023,True
manual_001236,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"По оценке Банка России, снижение ВВП по итогам 2022 года составило 2,5%.",Economic activity,Backward-looking,Dovish,5,1,1,2023-02-10,2023,False
manual_001237,manual,False,,5034b7d2de826d46c9d87dbd2ff1253833d6d530,mp_decisions,press_release,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",10 февраля 2023 г,"Оперативные данные в конце 2022 года и начале 2023 года указывают на то, что динамика деловой и потребительской активности, равно как и внешней торговли, складывается лучше октябрьского прогноза Банка России.",Economic activity,Backward-looking,Hawkish,5,1,0,2023-02-10,2023,False
