sample_id,source,is_synthetic,synthetic_type,doc_id,section,category,title,published_at,text,topic,stance,sentiment,topic_id,stance_id,sentiment_id,date,year,is_boilerplate_candidate
synthetic_000277,synthetic,True,rare_joint,,,synthetic,,,Ожидается дальнейшее замедление потребительской активности по мере исчерпания эффектов повышенного спроса.,Economic activity,Forward-looking,Dovish,5,0,1,,,False
synthetic_000278,synthetic,True,rare_joint,,,synthetic,,,Инвестиционный спрос в предстоящие месяцы будет расти более умеренными темпами.,Economic activity,Forward-looking,Dovish,5,0,1,,,False
synthetic_000279,synthetic,True,rare_joint,,,synthetic,,,Выпуск в ряде отраслей может увеличиваться медленнее на фоне ослабления внутреннего спроса.,Economic activity,Forward-looking,Dovish,5,0,1,,,False
synthetic_000280,synthetic,True,rare_joint,,,synthetic,,,В ближайшей перспективе ожидается более умеренная динамика деловой активности.,Economic activity,Forward-looking,Dovish,5,0,1,,,False
synthetic_000281,synthetic,True,rare_joint,,,synthetic,,,"Потребительский спрос, по прогнозу, продолжит постепенно охлаждаться.",Economic activity,Forward-looking,Dovish,5,0,1,,,False
synthetic_000282,synthetic,True,rare_joint,,,synthetic,,,Темпы расширения экономической активности в краткосрочном периоде останутся ограниченными.,Economic activity,Forward-looking,Dovish,5,0,1,,,False
synthetic_000283,synthetic,True,rare_joint,,,synthetic,,,Ожидаемое снижение темпов роста внутреннего спроса будет способствовать более сдержанной динамике выпуска.,Economic activity,Forward-looking,Dovish,5,0,1,,,False
synthetic_000284,synthetic,True,rare_joint,,,synthetic,,,"В ближайшие месяцы предприятия, вероятно, будут осторожнее подходить к расширению производства.",Economic activity,Forward-looking,Dovish,5,0,1,,,False
synthetic_000285,synthetic,True,rare_joint,,,synthetic,,,"Внутренний спрос оставался повышенным, поддерживая высокие темпы роста экономической активности.",Economic activity,Backward-looking,Hawkish,5,1,0,,,False
synthetic_000286,synthetic,True,rare_joint,,,synthetic,,,"Потребительская активность в последние месяцы сохранялась на высоком уровне, несмотря на ужесточение денежно-кредитных условий.",Economic activity,Backward-looking,Hawkish,5,1,0,,,False
synthetic_000287,synthetic,True,rare_joint,,,synthetic,,,Рост внутреннего спроса продолжал опережать возможности расширения предложения товаров и услуг.,Economic activity,Backward-looking,Hawkish,5,1,0,,,False
synthetic_000288,synthetic,True,rare_joint,,,synthetic,,,Экономическая активность оставалась высокой за счет устойчивого расширения потребительского и инвестиционного спроса.,Economic activity,Backward-looking,Hawkish,5,1,0,,,False
synthetic_000289,synthetic,True,rare_joint,,,synthetic,,,Темпы роста выпуска в ряде отраслей оставались повышенными на фоне сохраняющегося высокого спроса.,Economic activity,Backward-looking,Hawkish,5,1,0,,,False
synthetic_000290,synthetic,True,rare_joint,,,synthetic,,,Сохранение повышенного потребительского спроса может привести к более существенному отклонению выпуска вверх от потенциального уровня.,Economic activity,Forward-looking,Risk-highlighting,5,0,3,,,False
synthetic_000291,synthetic,True,rare_joint,,,synthetic,,,Дальнейшее расширение внутреннего спроса может усилить дисбаланс между спросом и производственными возможностями экономики.,Economic activity,Forward-looking,Risk-highlighting,5,0,3,,,False
synthetic_000292,synthetic,True,rare_joint,,,synthetic,,,"Более высокий, чем ожидается, рост потребительской активности способен поддерживать избыточный спрос в экономике.",Economic activity,Forward-looking,Risk-highlighting,5,0,3,,,False
synthetic_000293,synthetic,True,rare_joint,,,synthetic,,,Сохранение высокой инвестиционной активности может затруднить более сбалансированное расширение предложения.,Economic activity,Forward-looking,Risk-highlighting,5,0,3,,,False
synthetic_000294,synthetic,True,rare_joint,,,synthetic,,,Ускорение роста внутреннего спроса в ближайшие кварталы может сопровождаться усилением перегрева экономики.,Economic activity,Forward-looking,Risk-highlighting,5,0,3,,,False
synthetic_000295,synthetic,True,rare_joint,,,synthetic,,,Экономическая активность в ближайшие кварталы продолжит расширяться сбалансированными темпами.,Economic activity,Forward-looking,Confidence-building,5,0,4,,,False
synthetic_000296,synthetic,True,rare_joint,,,synthetic,,,Ожидается сохранение устойчивой динамики внутреннего спроса без формирования значительных дисбалансов.,Economic activity,Forward-looking,Confidence-building,5,0,4,,,False
synthetic_000297,synthetic,True,rare_joint,,,synthetic,,,"Выпуск товаров и услуг, по прогнозу, будет постепенно расти в соответствии с расширением производственных возможностей.",Economic activity,Forward-looking,Confidence-building,5,0,4,,,False
synthetic_000298,synthetic,True,rare_joint,,,synthetic,,,Деловая активность останется устойчивой благодаря постепенной адаптации предприятий к текущим условиям.,Economic activity,Forward-looking,Confidence-building,5,0,4,,,False
synthetic_000299,synthetic,True,rare_joint,,,synthetic,,,В ближайшей перспективе ожидается более сбалансированная структура экономического роста.,Economic activity,Forward-looking,Confidence-building,5,0,4,,,False
synthetic_000300,synthetic,True,rare_joint,,,synthetic,,,"Потребительская активность, как ожидается, будет поддерживаться стабильной динамикой доходов и сбережений.",Economic activity,Forward-looking,Confidence-building,5,0,4,,,False
synthetic_000301,synthetic,True,rare_joint,,,synthetic,,,Инвестиционная активность в базовом сценарии продолжит постепенно расширяться без признаков перегрева.,Economic activity,Forward-looking,Confidence-building,5,0,4,,,False
synthetic_000302,synthetic,True,rare_joint,,,synthetic,,,Дальнейшее ухудшение условий мировой торговли может оказать дополнительное давление на российскую экономику.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000303,synthetic,True,rare_joint,,,synthetic,,,Снижение внешнего спроса на российский экспорт может привести к более слабой динамике экономической активности.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000304,synthetic,True,rare_joint,,,synthetic,,,Усиление геополитической напряженности способно ухудшить внешние условия для российской экономики.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000305,synthetic,True,rare_joint,,,synthetic,,,Более существенное замедление мировой экономики может ограничить экспортные возможности российских компаний.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000306,synthetic,True,rare_joint,,,synthetic,,,Рост неопределенности на мировых финансовых рынках может ухудшить внешние финансовые условия.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000307,synthetic,True,rare_joint,,,synthetic,,,Дальнейшее расширение внешнеторговых ограничений может затруднить восстановление внешнеэкономической активности.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000308,synthetic,True,rare_joint,,,synthetic,,,Сохранение высокой волатильности мировых товарных рынков может усилить неопределенность внешних условий.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000309,synthetic,True,rare_joint,,,synthetic,,,Более слабый рост мировой экономики способен привести к снижению спроса на сырьевой экспорт.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000310,synthetic,True,rare_joint,,,synthetic,,,Ужесточение глобальных финансовых условий может ограничить доступ российских компаний к внешнему финансированию.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000311,synthetic,True,rare_joint,,,synthetic,,,Дополнительные ограничения в международной логистике могут привести к росту издержек внешней торговли.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000312,synthetic,True,rare_joint,,,synthetic,,,Снижение мировых цен на сырьевые товары может ухудшить условия внешней торговли.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000313,synthetic,True,rare_joint,,,synthetic,,,Усиление фрагментации мировой экономики может ограничить потенциал расширения внешнеэкономических связей.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000314,synthetic,True,rare_joint,,,synthetic,,,Дальнейшее ухудшение глобального инвестиционного климата может негативно сказаться на внешнем спросе.,External conditions,Forward-looking,Risk-highlighting,7,0,3,,,False
synthetic_000315,synthetic,True,rare_joint,,,synthetic,,,Рост мировых цен на сырьевые товары усилил внешнее инфляционное давление.,External conditions,Backward-looking,Hawkish,7,1,0,,,False
synthetic_000316,synthetic,True,rare_joint,,,synthetic,,,Ужесточение глобальных финансовых условий способствовало усилению внешних инфляционных факторов.,External conditions,Backward-looking,Hawkish,7,1,0,,,False
synthetic_000317,synthetic,True,rare_joint,,,synthetic,,,Повышение мировых цен на продовольствие оказывало дополнительное давление на внутренние цены.,External conditions,Backward-looking,Hawkish,7,1,0,,,False
synthetic_000318,synthetic,True,rare_joint,,,synthetic,,,Сохранявшиеся ограничения во внешней торговле способствовали росту издержек компаний.,External conditions,Backward-looking,Hawkish,7,1,0,,,False
synthetic_000319,synthetic,True,rare_joint,,,synthetic,,,Усиление внешних логистических ограничений привело к удорожанию импортных поставок.,External conditions,Backward-looking,Hawkish,7,1,0,,,False
synthetic_000320,synthetic,True,rare_joint,,,synthetic,,,Высокая волатильность мировых товарных рынков поддерживала повышенное ценовое давление.,External conditions,Backward-looking,Hawkish,7,1,0,,,False
synthetic_000321,synthetic,True,rare_joint,,,synthetic,,,Ослабление внешнего предложения отдельных товаров способствовало ускорению роста импортных цен.,External conditions,Backward-looking,Hawkish,7,1,0,,,False
synthetic_000322,synthetic,True,rare_joint,,,synthetic,,,Рост издержек международных перевозок усиливал внешнее давление на динамику цен.,External conditions,Backward-looking,Hawkish,7,1,0,,,False
synthetic_000323,synthetic,True,rare_joint,,,synthetic,,,Ожидаемое смягчение глобальных финансовых условий может способствовать снижению внешнего инфляционного давления.,External conditions,Forward-looking,Dovish,7,0,1,,,False
synthetic_000324,synthetic,True,rare_joint,,,synthetic,,,Снижение мировых цен на продовольствие может ограничить рост импортируемой инфляции.,External conditions,Forward-looking,Dovish,7,0,1,,,False
synthetic_000325,synthetic,True,rare_joint,,,synthetic,,,Улучшение условий международной логистики способно снизить издержки внешних поставок.,External conditions,Forward-looking,Dovish,7,0,1,,,False
synthetic_000326,synthetic,True,rare_joint,,,synthetic,,,Более умеренная динамика мировой экономической активности может способствовать ослаблению внешнего ценового давления.,External conditions,Forward-looking,Dovish,7,0,1,,,False
synthetic_000327,synthetic,True,rare_joint,,,synthetic,,,Ожидаемое снижение волатильности мировых товарных рынков может способствовать стабилизации внешних условий.,External conditions,Forward-looking,Dovish,7,0,1,,,False
synthetic_000328,synthetic,True,rare_joint,,,synthetic,,,Ожидаемая стабилизация мировых товарных рынков будет способствовать более предсказуемым внешним условиям.,External conditions,Forward-looking,Confidence-building,7,0,4,,,False
synthetic_000329,synthetic,True,rare_joint,,,synthetic,,,Постепенное восстановление международной логистики может снизить внешние ограничения для поставок товаров.,External conditions,Forward-looking,Confidence-building,7,0,4,,,False
synthetic_000330,synthetic,True,rare_joint,,,synthetic,,,Улучшение внешнеторговых условий способно поддержать устойчивость внешнеэкономической деятельности.,External conditions,Forward-looking,Confidence-building,7,0,4,,,False
synthetic_000331,synthetic,True,rare_joint,,,synthetic,,,Снижение волатильности на мировых финансовых рынках может способствовать нормализации внешних финансовых условий.,External conditions,Forward-looking,Confidence-building,7,0,4,,,False
synthetic_000332,synthetic,True,rare_joint,,,synthetic,,,Более устойчивый рост мировой экономики может поддержать стабильный внешний спрос на российский экспорт.,External conditions,Forward-looking,Confidence-building,7,0,4,,,False
synthetic_000333,synthetic,True,rare_joint,,,synthetic,,,Мировая экономическая активность в отчетном периоде росла неравномерно по регионам.,External conditions,Backward-looking,Neutral,7,1,2,,,False
synthetic_000334,synthetic,True,rare_joint,,,synthetic,,,Динамика мировых цен на сырьевые товары оставалась разнонаправленной.,External conditions,Backward-looking,Neutral,7,1,2,,,False
synthetic_000335,synthetic,True,rare_joint,,,synthetic,,,Внешние финансовые условия в последние месяцы существенно не изменились.,External conditions,Backward-looking,Neutral,7,1,2,,,False
synthetic_000336,synthetic,True,rare_joint,,,synthetic,,,Условия внешней торговли оставались вблизи уровней предыдущего квартала.,External conditions,Backward-looking,Neutral,7,1,2,,,False
synthetic_000337,synthetic,True,rare_joint,,,synthetic,,,Глобальные товарные рынки сохраняли повышенную волатильность в течение отчетного периода.,External conditions,Backward-looking,Neutral,7,1,2,,,False
